index,package_role,reward_mode,population,recoverable,environment,num_actions,sigma_obs,method,filter,expose_rk,target_rows,actual_rows,overshoot_rows,episode_count,collection_seed,episode_length,evaluation_seed,evaluation_seeds,evaluation_episodes,episodes_per_evaluation_seed,evaluation_horizon,horizon,sequences,pessimism,bamcts_depth,bamcts_simulations,ogsrl_cost_horizon,ogsrl_deployment_rollouts
444,phase2e_full_sigma01_02,yield,Puerto Rican parrot,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
445,phase2e_full_sigma01_02,yield,Puerto Rican parrot,True,regime,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
446,phase2e_full_sigma01_02,yield,Puerto Rican parrot,True,regime,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
447,phase2e_full_sigma01_02,yield,Puerto Rican parrot,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
448,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
449,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
450,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
451,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
452,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
453,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
454,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
455,phase2e_full_sigma01_02,yield,Crab-eating fox,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
456,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
457,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
458,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
459,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
460,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
461,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
462,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
463,phase2e_full_sigma01_02,yield,Crab-eating fox,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
464,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
465,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
466,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
467,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
468,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
469,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
470,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
471,phase2e_full_sigma01_02,yield,Crab-eating fox,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
472,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
473,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
474,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
475,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
476,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
477,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
478,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
479,phase2e_full_sigma01_02,yield,Crab-eating fox,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
480,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
481,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
482,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
483,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
484,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
485,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
486,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
487,phase2e_full_sigma01_02,yield,Iberian lynx,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
488,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
489,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
490,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
491,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
492,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
493,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
494,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
495,phase2e_full_sigma01_02,yield,Iberian lynx,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
496,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
497,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
498,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
499,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
500,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
501,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
502,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
503,phase2e_full_sigma01_02,yield,Iberian lynx,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
504,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
505,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
506,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
507,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
508,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
509,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
510,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
511,phase2e_full_sigma01_02,yield,Iberian lynx,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
512,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
513,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
514,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
515,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
516,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
517,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
518,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
519,phase2e_full_sigma01_02,yield,Jaguar,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
520,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
521,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
522,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
523,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
524,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
525,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
526,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
527,phase2e_full_sigma01_02,yield,Jaguar,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
528,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
529,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
530,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
531,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
532,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
533,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
534,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
535,phase2e_full_sigma01_02,yield,Jaguar,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
536,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
537,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
538,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
539,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
540,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
541,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
542,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
543,phase2e_full_sigma01_02,yield,Jaguar,True,regime,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
544,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
545,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
546,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
547,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
548,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
549,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
550,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
551,phase2e_full_sigma01_02,yield,Amur tiger,True,ricker,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
552,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
553,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
554,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
555,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
556,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
557,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
558,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
559,phase2e_full_sigma01_02,yield,Amur tiger,True,allee,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
560,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
561,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
562,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
563,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
564,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
565,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.2,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
566,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.2,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
567,phase2e_full_sigma01_02,yield,Amur tiger,True,theta,11,0.2,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
568,phase2e_full_sigma01_02,yield,Amur tiger,True,regime,11,0.1,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
569,phase2e_full_sigma01_02,yield,Amur tiger,True,regime,11,0.1,ogsrl,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
570,phase2e_full_sigma01_02,yield,Amur tiger,True,regime,11,0.1,bamcts,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
571,phase2e_full_sigma01_02,yield,Amur tiger,True,regime,11,0.1,ensemble_value_disagreement_pessimism,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
572,phase2e_full_sigma01_02,yield,Amur tiger,True,regime,11,0.2,refplan,learned,hidden,4000,4000,0,160,116,25,7001,7001;7051;7101;7151;7201,20,4,50,5,96,0.5,8,256,25,256
