population,population_class,environment,sigma_obs,reward_mode,collapse_penalty,method,method_label,episodes,evaluation_horizon,discount,operational_return_mean,operational_return_sd,collapse_rate,unsafe_fraction,mvp_breach_rate,persistence_mean,min_population_mean,economic_cost_mean,dataset_sha256,source,episodes_path,episodes_sha256,action_entropy_mean,constant_episode_policy,pbvi_action_margin_min,pbvi_argmax_actions
Egyptian vulture,demographic sink,ricker,0.2,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-190.35120747958953,1.1744717876668673,0.0,1.0,1.0,0.0,3.621907232825854,17.2125,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,ricker,0.2,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.81773076830356,0.3820066793424064,0.0,1.0,1.0,0.0,0.4289444166804965,7.1375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,ricker,0.2,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,ea2fdbe9e887549175804b3ef969b127d7f8a045ff566fe492de0f3b361c01ca,0.0,True,0.2239533694721203,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,ricker,0.2,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/ricker/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,b52cd06337006891fdb4a249dd11edde87d89f37de2e0b6f4247e839e9823e7c,0.0,True,0.2607820334704414,5
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-186.81606372558224,0.5442264949889383,0.0,1.0,1.0,0.0,9.642183240657536,10.776250000000001,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.36768125030295,0.10734321350904406,0.0,1.0,1.0,0.0,40.960016240424764,15.96875,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-189.60805345565743,0.8482271749898453,0.0,1.0,1.0,0.0,8.199915976451832,16.208750000000002,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.8388875572585,0.3289131853091945,0.0,1.0,1.0,0.0,0.4289444166804965,7.15625,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,230bb8e6064dbdd08644c4369ded6248ddd207791f4e0efd5975b732801b4470,0.0,True,0.17345898366996337,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,allee,0.1,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p1/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,d9d0a1a4cb2c54679dd029eb4f004950565245c0d2370afe5067c83af4c4cdb6,0.0,True,0.24550914545514502,5
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-187.23939822586618,0.6556194234320534,0.0,1.0,1.0,0.0,11.928973276182617,11.93,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.68534758060713,0.328973785056566,0.0,1.0,1.0,0.0,40.91153541818193,16.83125,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-190.35120747958953,1.1744717876668673,0.0,1.0,1.0,0.0,3.621907232825854,17.2125,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.81773076830356,0.3820066793424064,0.0,1.0,1.0,0.0,0.4289444166804965,7.1375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,4f3c2b75c284213fce99188e8d1fe9fbe6e73e16c45d3e8e4da589e11a45ca1e,0.0,True,0.2239533694721203,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,allee,0.2,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/allee/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,c07418fcaf18067eca0a4f05c8ee52739aa11a7d390c2a1457ea0db5c2ca39cc,0.0,True,0.2607820334704414,5
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-186.76779395288523,0.5263319920110899,0.0,1.0,1.0,0.0,10.27333703908937,10.895,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.25797212761282,0.05778716228799676,0.0,1.0,1.0,0.0,41.0,15.85625,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-189.7958745864898,0.7192679884949394,0.0,1.0,1.0,0.0,8.453295148276414,16.745,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.78477503268908,0.3671391197415447,0.0,1.0,1.0,0.0,0.5239138936309662,7.125,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.2402654265175,2.9160058604848984e-14,0.0,1.0,1.0,0.0,0.5239138936309662,9.375,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,d8f266a912f9d18373bcbbf5a37ee2073a8e8ca6f01afe10edf3c1e65db76a84,0.0,True,0.24827044915065954,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,theta,0.1,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.2402654265175,2.9160058604848984e-14,0.0,1.0,1.0,0.0,0.5239138936309662,9.375,70192fdb200123d2cdc1ac8672bcf39367024e95b24b9560fc101caf5fcc3c32,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p1/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,2776d86ce178bd9288dd1384bfac308e6043b9347f269ae8b28e411b08dae9a4,0.0,True,0.28798046047256065,5
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-187.16755491007547,0.6219894541745492,0.0,1.0,1.0,0.0,12.834004245527407,11.965000000000002,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.19358281907228,0.23288548789594424,0.0,1.0,1.0,0.0,39.083310738446926,15.49375,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-190.0945826534805,0.9354355938720512,0.0,1.0,1.0,0.0,4.074600217131222,17.112500000000004,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.77340171153568,0.36649128925449853,0.0,1.0,1.0,0.0,0.5239138936309662,7.134375,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.2402654265175,2.9160058604848984e-14,0.0,1.0,1.0,0.0,0.5239138936309662,9.375,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,316fcb17970ebd5b2d0cf6ac2008be29c77ac639e1dac7e62c2677c399c83b94,0.0,True,0.2824325079829393,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,theta,0.2,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.2402654265175,2.9160058604848984e-14,0.0,1.0,1.0,0.0,0.5239138936309662,9.375,eaf5c82743bedaac1fa4a8d7cc2fee2439f3084f5e7137730ec5ef2dda82f71f,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/theta/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,e16a65682e9b7bf621086f4c120f4a561173a69a70c3d9c7549835147129a518,0.0,True,0.27274116289308736,5
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-186.81606372558224,0.5442264949889383,0.0,1.0,1.0,0.0,9.642183240657536,10.776250000000001,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.36768125030295,0.10734321350904406,0.0,1.0,1.0,0.0,40.960016240424764,15.96875,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-189.60805345565743,0.8482271749898453,0.0,1.0,1.0,0.0,8.199915976451832,16.208750000000002,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.8388875572585,0.3289131853091945,0.0,1.0,1.0,0.0,0.4289444166804965,7.15625,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p1/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,7ca7379304339685b55dd8af8b614a1952d8fe2fb9bb82ab1a08652bae37daaf,0.0,True,0.17345898366996337,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,regime,0.1,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,c69837c29e7e8b18835176d5c623b5a11f71095557ae0f148a73caf3609b9a58,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p1/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,46abd079ec4aaf7053b3d55c7be9c3dfce86df649432f1e82321e81637fe0321,0.0,True,0.24550914545514502,5
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,refplan,RefPlan-inspired,20,50,0.95,-187.23939822586618,0.6556194234320534,0.0,1.0,1.0,0.0,11.928973276182617,11.93,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,ogsrl,OGSRL-inspired,20,50,0.95,-188.68534758060713,0.328973785056566,0.0,1.0,1.0,0.0,40.91153541818193,16.83125,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,bamcts,BA-MCTS-inspired,20,50,0.95,-190.35120747958953,1.1744717876668673,0.0,1.0,1.0,0.0,3.621907232825854,17.2125,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,ensemble_value_disagreement_pessimism,EVD,20,50,0.95,-187.81773076830356,0.3820066793424064,0.0,1.0,1.0,0.0,0.4289444166804965,7.1375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted frozen general-RL P=10,,,,,,
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,plus_adapted_ricker_only_pbvi,PLUS P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/plus/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p2/plus_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/plus_adapted_ricker_only_pbvi/faithful_internal/episodes.csv,83dec823c391667feccad32ad62423cd1af94a3d4f6f904e7493977aabcd0bbc,0.0,True,0.2239533694721203,5;5;5;5;5;5;5;5
Egyptian vulture,demographic sink,regime,0.2,safe,10.0,moor_adapted_ricker_misspec_pbvi,MOOR P=10,20,50,0.95,-187.26465138858708,0.0,0.0,1.0,1.0,0.0,0.4289444166804965,9.375,8b70bd2152e2926c53d35abd0d5ea1fa8eb665d9a4b2e57aa1e1ca02a4485523,accepted P=10 ecological correction,/fs04/scratch2/ce25/Claude_DeepRL_Population_Models/real_ecology_runs/three_species_ecological_p10_correction_20260723_v1/moor/evaluation/regime_hidden/egyptian_vulture/regime/sigma_0p2/moor_three_species_matched_p10_v1/data_real/backend_numpy/regime_hidden/reward_safe/moor_adapted_ricker_misspec_pbvi/faithful_internal/episodes.csv,cc1f445335bf40b9b02c4abbc2ac6d2b67467552c689490d76beace8c7dfdf3e,0.0,True,0.2607820334704414,5
