population,environment,sigma_obs,action,reward,return_mean,return_sd,current_parity_delta
Egyptian vulture,ricker,0.2,5,OptionA,-152.6082613643927,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,ricker,0.2,5,OptionC,-187.37657182616024,0.0,5.684341886080802e-14
Egyptian vulture,ricker,0.2,6,Current,-193.03374529310756,0.0,2.842170943040401e-14
Egyptian vulture,ricker,0.2,6,OptionA,-158.37735526891328,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,6,OptionC,-193.14566573068075,0.0,2.842170943040401e-14
Egyptian vulture,ricker,0.2,7,Current,-191.0949264190541,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,ricker,0.2,7,OptionA,-121.06539592285375,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,ricker,0.2,7,OptionC,-191.20350292139437,0.0,5.684341886080802e-14
Egyptian vulture,ricker,0.2,8,Current,-196.86402032357464,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,8,OptionA,-126.83448982737431,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,8,OptionC,-196.9725968259149,0.0,2.842170943040401e-14
Egyptian vulture,ricker,0.2,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,9,OptionA,-120.92142277564623,4.374008790727348e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,10,Current,-188.25777762890044,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,10,OptionA,-92.33597872001226,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,ricker,0.2,10,OptionC,-188.360823958642,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,0,Current,-183.80319504587473,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,0,OptionA,-149.14680502168045,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,0,OptionC,-183.91511548344795,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,1,Current,-183.28286110763565,0.0,0.0
Egyptian vulture,allee,0.1,1,OptionA,-166.087672815654,0.0,0.0
Egyptian vulture,allee,0.1,1,OptionC,-183.39488278548916,2.9160058604848984e-14,0.0
Egyptian vulture,allee,0.1,2,Current,-182.4161045452783,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,2,OptionA,-167.63942675569393,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,2,OptionC,-182.52812637613394,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,3,Current,-187.6334700763418,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,3,OptionA,-117.6039395801414,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,3,OptionC,-187.74204657868208,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,4,OptionA,-111.69087252841344,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,5,Current,-187.26465138858703,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,5,OptionA,-152.6082613643927,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,allee,0.1,5,OptionC,-187.37657182616024,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,6,Current,-193.03374529310756,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,6,OptionA,-158.37735526891328,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,6,OptionC,-193.14566573068075,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,7,Current,-191.0949264190541,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,allee,0.1,7,OptionA,-121.06539592285375,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,allee,0.1,7,OptionC,-191.20350292139437,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.1,8,Current,-196.86402032357464,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,8,OptionA,-126.83448982737431,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,8,OptionC,-196.9725968259149,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.1,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,9,OptionA,-120.92142277564623,4.374008790727348e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,10,Current,-188.25777762890044,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,10,OptionA,-92.33597872001226,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,allee,0.1,10,OptionC,-188.360823958642,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,0,Current,-183.80319504587473,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,0,OptionA,-149.14680502168045,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,0,OptionC,-183.91511548344795,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,1,Current,-183.28286110763565,0.0,0.0
Egyptian vulture,allee,0.2,1,OptionA,-166.087672815654,0.0,0.0
Egyptian vulture,allee,0.2,1,OptionC,-183.39488278548916,2.9160058604848984e-14,0.0
Egyptian vulture,allee,0.2,2,Current,-182.4161045452783,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,2,OptionA,-167.63942675569393,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,2,OptionC,-182.52812637613394,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,3,Current,-187.6334700763418,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,3,OptionA,-117.6039395801414,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,3,OptionC,-187.74204657868208,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,4,OptionA,-111.69087252841344,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,5,Current,-187.26465138858703,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,5,OptionA,-152.6082613643927,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,allee,0.2,5,OptionC,-187.37657182616024,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,6,Current,-193.03374529310756,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,6,OptionA,-158.37735526891328,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,6,OptionC,-193.14566573068075,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,7,Current,-191.0949264190541,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,allee,0.2,7,OptionA,-121.06539592285375,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,allee,0.2,7,OptionC,-191.20350292139437,0.0,5.684341886080802e-14
Egyptian vulture,allee,0.2,8,Current,-196.86402032357464,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,8,OptionA,-126.83448982737431,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,8,OptionC,-196.9725968259149,0.0,2.842170943040401e-14
Egyptian vulture,allee,0.2,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,9,OptionA,-120.92142277564623,4.374008790727348e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,10,Current,-188.25777762890044,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,10,OptionA,-92.33597872001226,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,allee,0.2,10,OptionC,-188.360823958642,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,0,Current,-183.7788090838053,0.0,5.684341886080802e-14
Egyptian vulture,theta,0.1,0,OptionA,-148.0547786246194,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,0,OptionC,-183.89070710277295,0.0,5.684341886080802e-14
Egyptian vulture,theta,0.1,1,Current,-183.24208305085898,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,1,OptionA,-164.29186741955195,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,1,OptionC,-183.35410436511336,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,2,Current,-182.3726495283468,0.0,0.0
Egyptian vulture,theta,0.1,2,OptionA,-165.72965872559143,0.0,0.0
Egyptian vulture,theta,0.1,2,OptionC,-182.4846712643526,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.1,3,Current,-187.62955001094397,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.1,3,OptionA,-117.4161255161875,0.0,0.0
Egyptian vulture,theta,0.1,3,OptionC,-187.73809345222483,0.0,0.0
Egyptian vulture,theta,0.1,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,4,OptionA,-111.69087252841351,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,5,Current,-187.24026542651757,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,5,OptionA,-151.51623496733177,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,5,OptionC,-187.35216344548536,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,6,Current,-193.00935933103813,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,6,OptionA,-157.2853288718523,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,6,OptionC,-193.1212573500058,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,7,Current,-191.09100635365627,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,7,OptionA,-120.87758185889984,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,7,OptionC,-191.19954979493724,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.1,8,Current,-196.86010025817683,0.0,0.0
Egyptian vulture,theta,0.1,8,OptionA,-126.64667576342035,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.1,8,OptionC,-196.9686436994577,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.1,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,9,OptionA,-120.92142277564638,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,10,Current,-188.20253686177284,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.1,10,OptionA,-89.44432114709159,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,theta,0.1,10,OptionC,-188.30521022091958,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,0,Current,-183.7788090838053,0.0,5.684341886080802e-14
Egyptian vulture,theta,0.2,0,OptionA,-148.0547786246194,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,0,OptionC,-183.89070710277295,0.0,5.684341886080802e-14
Egyptian vulture,theta,0.2,1,Current,-183.24208305085898,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.2,1,OptionA,-164.29186741955195,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,1,OptionC,-183.35410436511336,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,2,Current,-182.3726495283468,0.0,0.0
Egyptian vulture,theta,0.2,2,OptionA,-165.72965872559143,0.0,0.0
Egyptian vulture,theta,0.2,2,OptionC,-182.4846712643526,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.2,3,Current,-187.62955001094397,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.2,3,OptionA,-117.4161255161875,0.0,0.0
Egyptian vulture,theta,0.2,3,OptionC,-187.73809345222483,0.0,0.0
Egyptian vulture,theta,0.2,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.2,4,OptionA,-111.69087252841351,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.2,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.2,5,Current,-187.24026542651757,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,5,OptionA,-151.51623496733177,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,5,OptionC,-187.35216344548536,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,6,Current,-193.00935933103813,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,6,OptionA,-157.2853288718523,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,6,OptionC,-193.1212573500058,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,7,Current,-191.09100635365627,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,7,OptionA,-120.87758185889984,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,7,OptionC,-191.19954979493724,5.832011720969797e-14,5.684341886080802e-14
Egyptian vulture,theta,0.2,8,Current,-196.86010025817683,0.0,0.0
Egyptian vulture,theta,0.2,8,OptionA,-126.64667576342035,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.2,8,OptionC,-196.9686436994577,2.9160058604848984e-14,0.0
Egyptian vulture,theta,0.2,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,9,OptionA,-120.92142277564638,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,10,Current,-188.20253686177284,0.0,2.842170943040401e-14
Egyptian vulture,theta,0.2,10,OptionA,-89.44432114709159,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,theta,0.2,10,OptionC,-188.30521022091958,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,0,Current,-183.80319504587473,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,0,OptionA,-149.14680502168045,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,0,OptionC,-183.91511548344795,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,1,Current,-183.28286110763565,0.0,0.0
Egyptian vulture,regime,0.1,1,OptionA,-166.087672815654,0.0,0.0
Egyptian vulture,regime,0.1,1,OptionC,-183.39488278548916,2.9160058604848984e-14,0.0
Egyptian vulture,regime,0.1,2,Current,-182.4161045452783,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,2,OptionA,-167.63942675569393,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,2,OptionC,-182.52812637613394,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,3,Current,-187.6334700763418,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,3,OptionA,-117.6039395801414,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,3,OptionC,-187.74204657868208,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,4,OptionA,-111.69087252841344,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,5,Current,-187.26465138858703,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,5,OptionA,-152.6082613643927,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,regime,0.1,5,OptionC,-187.37657182616024,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,6,Current,-193.03374529310756,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,6,OptionA,-158.37735526891328,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,6,OptionC,-193.14566573068075,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,7,Current,-191.0949264190541,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,regime,0.1,7,OptionA,-121.06539592285375,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,regime,0.1,7,OptionC,-191.20350292139437,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.1,8,Current,-196.86402032357464,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,8,OptionA,-126.83448982737431,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,8,OptionC,-196.9725968259149,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.1,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,9,OptionA,-120.92142277564623,4.374008790727348e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,10,Current,-188.25777762890044,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,10,OptionA,-92.33597872001226,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,regime,0.1,10,OptionC,-188.360823958642,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,0,Current,-183.80319504587473,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,0,OptionA,-149.14680502168045,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,0,OptionC,-183.91511548344795,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,1,Current,-183.28286110763565,0.0,0.0
Egyptian vulture,regime,0.2,1,OptionA,-166.087672815654,0.0,0.0
Egyptian vulture,regime,0.2,1,OptionC,-183.39488278548916,2.9160058604848984e-14,0.0
Egyptian vulture,regime,0.2,2,Current,-182.4161045452783,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,2,OptionA,-167.63942675569393,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,2,OptionC,-182.52812637613394,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,3,Current,-187.6334700763418,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,3,OptionA,-117.6039395801414,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,3,OptionC,-187.74204657868208,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,4,Current,-192.03226017229593,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,4,OptionA,-111.69087252841344,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,4,OptionC,-192.13876194502694,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,5,Current,-187.26465138858703,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,5,OptionA,-152.6082613643927,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,regime,0.2,5,OptionC,-187.37657182616024,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,6,Current,-193.03374529310756,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,6,OptionA,-158.37735526891328,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,6,OptionC,-193.14566573068075,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,7,Current,-191.0949264190541,2.9160058604848984e-14,5.684341886080802e-14
Egyptian vulture,regime,0.2,7,OptionA,-121.06539592285375,1.4580029302424492e-14,5.684341886080802e-14
Egyptian vulture,regime,0.2,7,OptionC,-191.20350292139437,0.0,5.684341886080802e-14
Egyptian vulture,regime,0.2,8,Current,-196.86402032357464,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,8,OptionA,-126.83448982737431,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,8,OptionC,-196.9725968259149,0.0,2.842170943040401e-14
Egyptian vulture,regime,0.2,9,Current,-201.2628104195288,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,9,OptionA,-120.92142277564623,4.374008790727348e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,9,OptionC,-201.3693121922598,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,10,Current,-188.25777762890044,2.9160058604848984e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,10,OptionA,-92.33597872001226,1.4580029302424492e-14,2.842170943040401e-14
Egyptian vulture,regime,0.2,10,OptionC,-188.360823958642,0.0,2.842170943040401e-14
